id, date_creation, titre, adresse1, code_postal, commune
011S0011004251,2003-06-02,LES VINGTARDS,Chez m. george remi,01500,AMBERIEU-EN-BUGEY
011S0011004257,2003-07-11,VALROMEY BIEN ETRE,Chateau dhostel,01260,BELMONT-LUTHEZIEU
011S0011004259,2003-07-16,ASSOCIATION DE DEFENSE DES INTERETS DES HABITANTS DE BREGNIER-CORDON, concernant la commune menacant les interets de la commune ou des communes environnantes",Chez mme feybesse lucette,Cordon
011S0011004262,2003-07-18,ASSOCIATION GAY LESBIENNE HANDICAP DELEGATION RHONE-ALPES A.G.L.H. DELEGATION RHONE-ALPES,020000,Vaux fevroux,
011S0011004298,2004-01-06,FESTIFIZIEU,006000,,01300
011S0011004304,2004-02-11,LES JOYEUSES BAMBANES 81, des soirees",Chez mlle biez isabelle,37 impasse sur varines
011S0011004305,2004-02-16,LA TROUPE EN AVENT,Mairie de serrieres de briord,01470,SERRIERES-DE-BRIORD
011S0011004324,2004-04-19,ASSOCIATION POUR LA SAUVEGARDE DE LA VALLEE DE LOUSSON,1165 chemin de lechaud,01300,BELLEY
011S0011004330,2005-11-21,LABC DES FEMMES,Chez Mme IGUENBI,01790,SAULT-BRENAZ
011S0011004336,2004-05-25,LES ROULEURS BELLEYSANS,La poste de belley,01300,BELLEY
011S0011004339,2004-06-07,LA RONDE DES CULTURES,016000,,
011S0011004362,2006-05-02,CLUB SPELEO CANYON AMBARROIS, seule ou associee,016050,Immeuble Le Phoenix
011S0011004371,2004-11-04,KARIBOOS TEAM,011160,,01360
011S0011004383,1972-07-26,TRANSFEREE A BOURG EN 2006 -COMITE DE LAIN DE HANDBALL,67 rue alexandre berard,01500,AMBERIEU-EN-BUGEY
011S0011004389,2005-01-05,CONSEIL LOCAL DES PARENTS DELEVES DE LECOLE DE BREGNIER-CORDON, dEfendre les interets moraux,015000,015005
011S0011004397,2005-02-07,COLLECTIF DES VICTIMES DE LA PRESTATION COMPENSATOIRE,014000,Grande rue,
011S0011004402,2005-03-02,LES AMIS DU MUSEE DES BROTTEAUX, mettre a la disposition de ses membres toutes les facilitEs",Chez m. paul sibert,16 rue du godimut
011S0011004412,2005-04-19,GUERISSEURS ET MAGNETISEURS SANS FRONTIERES G.M.S.F., de cooperation et de complEmentaritE entre guerisseurs et magnetiseurs du monde",Chez m. patrick lohou,16 place marcelpoil
011S0011004414,2007-03-06,LES MURIERS,Chez hlinowsky frEdEric,01500,CHATEAU-GAILLARD
011S0011004416,2005-05-03,ASSOCIATION DE CHASSE DE BLYES,Chez eric constant,01150,BLYES
011S0011004431,2005-06-16,BCBE,15 RUE NATIONALE,01110,HAUTEVILLE-LOMPNES
011S0011004441,2003-11-14,SUR L ARRONDISSEMENT DE BOURG COULEUR BRESIL,000000,,01560
011S0011004452,2005-11-25,LES MINIS ENFOIRES,MAIRIE,01360,LOYETTES
011S0011004453,2005-12-01,BUGEY-HUMANI-SPORTS,CHEZ NOEL ROUSSET,01150,VILLEBOIS
011S0011004455,2005-12-06,LES RUGBYMEN EPICURIENS, DE RENCONTRES",CHEZ M. PHILIPPE ARNAUD,LE VILLAGE
011S0011004462,2006-01-17,COMPAGNIE DE LESCABELLE,000000,,01500
011S0011004464,2006-01-23,ILLEGAL CAR EVOLUTION,Chez DUPUIS Alexandre,01300,VIRIGNIN
011S0011004468,2006-02-10,TEAM PREPA - PAD RACING,CHEZ M. JEROME PADEY,01260,VIEU
011S0011004473,2007-07-26,AMBROLAN,CHEZ M. CHENAVAZ VINCENT,01500,AMBRONAY
011S0011004474,2006-03-03,ASSOCIATION LES POUSSE-SERINGUE,I.F.S.I. DU BUGEY,01110,HAUTEVILLE-LOMPNES
011S0011004477,2006-03-16,ENERGIE-PROPRE,chez M. Jacques JORQUERA,01300,BRENS
011S0011004488,2006-04-07,ASSOCIATION DES PNEUMOLOGUES DE LAIN APA,CLINIQUE MUTUALISTE DAMBERIEU,01500,AMBERIEU-EN-BUGEY
011S0011004490,2006-04-27,CLIN DOEIL, et confessionnel. Apporter un soutien moral aux femmes en difficultes, professionnelle,... et de sepanouir dans son role de mere et de femme au s"
011S0011004494,2006-05-09,KINE TCHAD,CHEZ M. JULIEN BERNARD,01300,BELLEY
011S0011004497,2006-06-06,FRENCH LEAGUES,CHEZ M. MATHIEU TRAVERS,,01300
011S0011004509,2006-07-21,PHOENIX FORME,011000,,
011S0011004513,2006-08-16,SUMMER MIX ANIMATION,,01000,BOURG-EN-BRESSE
011S0011004518,2006-09-06,LE BUGEY DANS LAIN - UNION DES OFFICES DE TOURISME ET SYNDICATS DINITIATIVE DU BUGEY,034240,,01230
011S0011004519,2006-09-11,ART CENT MANIERES,CHEZ M. ALAIN SERRES-VIVES,01300,PEYRIEU
011S0011004525,2001-05-21,BY-PASS, CONCERT,006030,CHEZ M. DAVID TARDY
011S0011004527,1993-03-26,AFROMEDINET,003015,,01420
011S0011004540,2006-11-15,SELLERIE SAINT-GEORGES - SELLERIE ARTISANALE,CHEZ M. PHILIPPE OSCHE,01260,VIEU
011S0011004547,2006-12-14,COOPERATIVE SCOLAIRE DE VIRIGNIN,ECOLE PUBLIQUE DE VIRIGNIN,01300,VIRIGNIN
011S0011004570,2007-02-15,ASSOCIATION DES CHOMEURS ET TRAVAILLEURS PRECAIRES DE LAIN,CHEZ MME JOELLE NAMBOTIN GOBBI,01230,SAINT-RAMBERT-EN-BUGEY
011S0011004571,2007-02-22,TEAM-SCUD,CHEZ OLIVIER ET KATIA LEPLATRE,01500,AMBERIEU-EN-BUGEY
011S0011004572,2007-02-23,DECLIC-SERVICES,020000,ETAGE 1 - APP.2,
011S0011004577,2007-03-22,AMICALE DES POMPIERS DARANDAS, ACHAT DE PETIT MATERIEL ET DHABILLEMENT POUR LES POMPIERS",MAIRIE,
011S0011004579,2007-03-22,"UNE NOTE DE PARTAGE,006000,,
011S0011004591,2007-06-04,ROCK AGRICOLE,CHEZ M. PRADELLE FREDERIC,,01110
011S0011004601,2007-07-06,FIERLOZ ENVIRONNEMENT,30 RUE DE LYON,01510,ARTEMARE
011S0011004610,2007-08-17,AVENIR ET URBANISME DANS LA COMMUNAUTE DE COMMUNES DE LA CHALARONNE-CENTRE 01 ET SES ENVIRONS,CHEZ M. FREDERIC CHARRET,01350,ANGLEFORT
011S0011004611,2007-09-05,KINBOSHI,Mairie,01360,LOYETTES
011S0011004616,2007-10-02,ASSOCIATION DES MEDECINS DE LA CLINIQUE DAMBERIEU EN BUGEY A.M.C.A.E.B.,CLINIQUE MUTUALISTE DAMBERIEU EN BUGEY,01500,AMBERIEU-EN-BUGEY
011S0011004631,2007-11-07,CLASSE 55,CHEZ M. SERGE MORIN,01300,BELLEY
011S0011004637,2007-11-26,AMIS DU CHAMP-DARMY,10 RUE DE LANGINIEU,01150,SAINT-SORLIN-EN-BUGEY
011S0011004642,2007-12-06,RED BULLE RACING TEAM,CHEZ M. ET MME BULLE FRANCOIS,01300,NATTAGES
011S0011004650,2008-01-18,BANQUE DE LINATTENDU ET DES ORIENTATIONS NOUVELLES B.I.O.N.,LES GORGES,01110,ARANC
011S0011004681,2008-05-21,"LOU ASSOCIATION POUR LOUVERTURE AUX DOMAINES DE LA SANTE, DEDUCATION DE PREVENTION ET DE FORMATION DANS LES DOMAINES DE LA SANTE PUBLIQUE DE LA CULTURE ET DE LHUMANITAIRE LASSOCIATION FERA APPEL A DES FORMATEURS AGREES",LE MONT DARANC,
011S0011004682,2008-05-27,AMICALE DES CLASSES EN 8 DAMBERIEU EN BUGEY,HOTEL DE VILLE,01500,AMBERIEU-EN-BUGEY
011S0011004692,2008-07-03,OASISDEGAZELLES,011160,Les Ballagnes,
011S0011004702,2008-07-23,ASSOCIATION PERISCOLAIRE DE SAULT-BRENAZ APSB,000000,,01790
011S0011004709,2008-08-20,ANNULATION A.J.S.P.A. ASSOCIATION DES JEUNES SAPEURS POMPIERS DAMBRONAY,CENTRE DINCENDIE ET DE SECOURS,01500,AMBRONAY
011S0011004714,2008-09-09,THALIE ET MELETE, DIVERS - FAVORISER LE GOUT LEVEIL ARTISTIQUE SUSCITER LA CURIOSITE ET ENCOURAGER LE LIEN SOCIAL",RUE DU CHAMP,LE CHAMP
011S0011004739,2008-11-05,BRIC A BRAC,16 BIS RUE LE CORNIER,01860,VAUX-EN-BUGEY
012P0010002765,0001-01-01,CONSEIL LAIQUE DES PARENTS DELEVES DU LYCEE LALANDE,Maison de lenseignement,01000,BOURG-EN-BRESSE
012P0012000042,0001-01-01,SECTION S ASSOCIATION DISSOUTE DANS MULTILOG,,01250,VILLEREVERSURE
012P0012000408,0001-01-01,AMICALE DES ANCIENS CHASSEURS A PIED ET ALPINS DE BOURG EN BRESSE ET DE LAIN,000000,,01000
012P0012000473,0001-01-01,SOU DES E ASSOCIATION DISSOUTE DANS MULTILOG,,01400,CHANOZ-CHATENAY
012P0012000631,0001-01-01,CLUB SPORTIF NEUVILLOIS,chez M. Jeulin Michel,01400,NEUVILLE-LES-DAMES
012P0012000660,0001-01-01,BOULE BRESSANE,"Bar aurore,,01000
012P0012000861,0001-01-01,ASSOCIATION DES MAIRES DU DEPARTEMENT DE LAIN POUR LA DEFENSE DE LEUR FONCTION ET DES INTERETS COMMUNAUX,Hotel du departement,01000,BOURG-EN-BRESSE
012P0012000916,0001-01-01,LA GAULE DE DOMSURE,000000,,01270
012P0012000931,0001-01-01,SOCIETE DE CHASSE ET PECHE DE TURGON,Turgon,01160,DRUILLAT
012P0012000938,0001-01-01,LES ECHOS ASSOCIATION DISSOUTE DANS MULTILOG,,01270,MARBOZ
012P0012001207,0001-01-01,AMICALE DES CHASSEURS DE SAINT BERNARD, repression du braconnage et defense des proprietes et des recoltes",Mairie,
012P0012001251,0001-01-01,EVEIL SPO ASSOCIATION DISSOUTE DANS MULTILOG,,01120,DAGNEUX
012P0012001426,0001-01-01,AMICALE CLASSE 1941,"Bar le maginot,,01000
012P0012001518,0001-01-01,LE CHEVESNE NEUVILLOIS,000000,,01400
012P0012001567,0001-01-01,COMITE DES FETES,Hotel de ville,01620,SAINT-LAURENT-SUR-SAONE
012P0012001654,0001-01-01,SOU DES E ASSOCIATION DISSOUTE DANS MULTILOG,,01660,CHAVEYRIAT
012P0012001678,0001-01-01,LES AUXIL ASSOCIATION DISSOUTE DANS MULTILOG,,01480,ARS-SUR-FORMANS
012P0012001697,0001-01-01,ASSOCIATION DE PECHE ET DE PISCICULTURE DU SEVRON,mairie,01270,BEAUPONT
012P0012001725,0001-01-01,ASSOCIATION COMMUNALE DES CHASSEURS DOUSSIAT, repeupleument",Oussiat,
012P0012001727,0001-01-01,FOOTBALL ASSOCIATION DISSOUTE DANS MULTILOG,,01240,LENT
012P0012001835,0001-01-01,CINEART,000000,Grande rue,
012P0012001904,0001-01-01,ASSOCIATI ASSOCIATION DISSOUTE DANS MULTILOG,,01000,BOURG-EN-BRESSE
012P0012001941,0001-01-01,OEUVRE LAIQUE DES CENTRES DE VACANCES ET DE LOISIRS DE LAIN,16 rue des casernes,01000,BOURG-EN-BRESSE
012P0012001969,0001-01-01,AVENIR DE SAINT LOUIS DE BOURG EN BRESSE,ecole saint louis,,01000
012P0012002025,0001-01-01,CENTRE FEDERAL DE LA COOPERATION AGRICOLE,"Maison de lagriculture,,01000
012P0012002104,0001-01-01,ASSOCIATI ASSOCIATION DISSOUTE DANS MULTILOG,,01000,BOURG-EN-BRESSE
012P0012002168,0001-01-01,CLIQUE JOYEUSE,"Cafe lepine,,01800
012P0012002263,0001-01-01,CENTRE DETUDES UNIVERSITAIRES DE BOURG ET DE LAIN,3 rue des casernes,01000,BOURG-EN-BRESSE
012P0012002335,0001-01-01,SYNDICAT ASSOCIATION DISSOUTE DANS MULTILOG,,01480,ARS-SUR-FORMANS
012P0012002389,0001-01-01,CANTINE SCOLAIRE DE MONTCEAUX,Ecole publique,01090,MONTCEAUX
012P0012002390,0001-01-01,COMITE DES FETES ET DE BIENFAISANCE DE VILLIEU,Mairie villieu,01800,VILLIEU-LOYES-MOLLON
012P0012002395,0001-01-01,ASSOCIATION DEDUCATION POPULAIRE LE PELOUX,009025, rue de Montholon",
012P0012002509,0001-01-01,SOCIETE DU LIVRE ZOOTECHNIQUE ET DE CONTROLE DE PRECOCITE DES BOVINS,Les soudanieres,01250,CEYZERIAT
012P0012002527,0001-01-01,UNION SPO ASSOCIATION DISSOUTE DANS MULTILOG,,01270,CORMOZ
012P0012002538,0001-01-01,AMICALE DES DONNEURS DE SANG DE FEILLENS,000000,,01570
012P0012002570,0001-01-01,AMICALE DES CONSCRITS DE MEXIMIEUX,000000,,01800
012P0012002579,0001-01-01,AMICALE DES SAPEURS POMPIERS DE THOISSEY,Caserne lethenet,01140,THOISSEY
012P0012002616,0001-01-01,LA TALANC ASSOCIATION DISSOUTE DANS MULTILOG,,01600,REYRIEUX
012P0012002633,0001-01-01,COMITE DAIDE AUX PERSONNES AGEES DE NEYRON,Mairie,01700,NEYRON
012P0012002649,0001-01-01,CLUB DES JEUNES DE NEUVILLE,Mairie,01400,NEUVILLE-LES-DAMES
012P0012002666,0001-01-01,AMICALE CLASSE 1966 DE BOURG,"Bar des amis,,01000
012P0012002678,0001-01-01,"FEDERATION CORNEC,000000,,
012P0012002680,0001-01-01,AMICALE L ASSOCIATION DISSOUTE DANS MULTILOG,,01000,BOURG-EN-BRESSE
012P0012002777,0001-01-01,ASSOCIATION CULTURELLE DE SAINT ANDRE SUR VIEUX JONC,,01240,SAINT-ANDRE-SUR-VIEUX-JONC
012P0012002809,0001-01-01,CERCLE SP ASSOCIATION DISSOUTE DANS MULTILOG,,01320,CHATILLON-LA-PALUD
012P0012002876,0001-01-01,SITES ET MONUMENTS DE LA DOMBES,000000,,01330
012P0012002947,0001-01-01,SKI CLUB DE LA BOISSE,Mairie,01120,LA-BOISSE
012P0012002957,0001-01-01,COMITE DE MONTREVEL DE LA FEDERATION NATIONALE DES ANCIENS COMBATTANTS EN ALGERIE,000000,,01340
012P0012002992,0001-01-01,AMICALE DU PERSONNEL,"Centre de f.p.a.,,01000
012P0012002995,0001-01-01,COMITE REGIONAL DE DEVELOPPEMENT AGRICOLE BRESSE-REVERMONT,"Maison de lagriculture,,01000
012P0012003057,0001-01-01,COMITE DE DEFENSE DES COPROPRIETAIRES HABITANT LE GRAND PRE,Le grand pre,01700,MIRIBEL
012P0012003062,0001-01-01,FOYER RURAL DE MARSONNAS,,01340,MARSONNAS
012P0012003078,0001-01-01,AMICALE CLASSE 1970,"Hotel de la pyramide,,01000
012P0012003084,0001-01-01,ASSOCIATION DES PARENTS DELEVES DE BEYNOST ET DES ENVIRONS,Mairie,01700,BEYNOST
012P0012003133,0001-01-01,SOCIETE DE TIR DE LA CROISEE,La croisee,01380,SAINT-ANDRE-DE-BAGE
012P0012003194,0001-01-01,AMICALE DES SAPEURS-POMPIERS DE SAINT-MARTIN-LE-CHATEL,mairie,01310,SAINT-MARTIN-LE-CHATEL
012P0012003213,0001-01-01,LE JOYEUX REVEIL DU FORMANS,Mairie,01600,SAINT-DIDIER-DE-FORMANS
012P0012003251,0001-01-01,ASSOCIATION INTERNATIONALE SAINTE FAMILLE, afrique et amerique du sud",9 rue neuve,
012P0012003261,0001-01-01,DIMOX CLU ASSOCIATION DISSOUTE DANS MULTILOG,,01000,BOURG-EN-BRESSE
012P0012003320,0001-01-01,ASSOCIATI ASSOCIATION DISSOUTE DANS MULTILOG,,01330,VILLARS-LES-DOMBES
012P0012003324,0001-01-01,ASSOCIATION DES PARENTS DELEVES DES ETABLISSEMENTS DENSEIGNEMENT PUBLIC DE PONT DE VAUX ET DU CANTON DE PONT DE VAUX,Mairie,01190,PONT-DE-VAUX
012P0012003340,0001-01-01,COMITE PAROISSIAL DE SAINT DIDIER DE FORMANS,,01600,SAINT-DIDIER-DE-FORMANS
012P0012003360,0001-01-01,RACING CLUB TREVOLTIEN,Maison des associations,01600,TREVOUX
012P0012003423,0001-01-01,AMICALE DES RETRAITES DE LA POLICE NATIONALE DE LAIN,chez m. rene barranco,,01960
012P0012003430,0001-01-01,COMITE DEPARTEMENTAL DATHLETISME DE LAIN,023040,,01630
012P0012003446,0001-01-01,COMITE D  ASSOCIATION DISSOUTE DANS MULTILOG,,01140,SAINT-DIDIER-SUR-CHALARONNE
012P0012003454,0001-01-01,ASSOCIATION POUR LENVIRONNEMENT ET LE PROGRES DES PAYS DE LAIN ET DU NORD DE LYON A.E.P.A.L., la plaine de lain, le nord de lyon",024035
012P0012003488,0001-01-01,ASSOCIATION SPORTIVE DE THIL  A.S.T.,000000,,01120
012P0012003554,0001-01-01,UNION DEP ASSOCIATION DISSOUTE DANS MULTILOG,,01000,BOURG-EN-BRESSE
012P0012003607,0001-01-01,"FOYER SOCIO EDUCATIF,015000,"1, rue du figuier"
012P0012003612,0001-01-01,SECTION DE GYMNASTIQUE VOLONTAIRE FEMININE DE VILLEREVERSURE,,01250,VILLEREVERSURE
012P0012003672,0001-01-01,LA PETANQUE PONDINOISE,000000,,01160
012P0012003767,0001-01-01,ASSOCIATION DES LOCATAIRES DES FOLLIETS,"Cite des folliets,,01700
012P0012003777,0001-01-01,ASSOCIATION SPORTIVE DES FINANCES DE BOURG EN BRESSE,"Centre des impots,,01000
012P0012003792,0001-01-01,SOU DES ECOLES LAIQUES DE NEUVILLE SUR AIN,070800,,
012P0012003817,0001-01-01,"AMICALE SUD-EST BRESSE,023000, rue ferrachat",
012P0012003836,0001-01-01,COMITE DEPARTEMENTAL DE LALIMENTATION DE DETAIL, patisserie,023040,27 avenue de marboz
012P0012003854,0001-01-01,COMITE PAROISSIAL BALAN BELIGNEUX,Le presbytere,01360,BELIGNEUX
012P0012004299,0001-01-01,ASSOCIATION PAROISSIALE DE THOISSEY,cure de thoisey,01140,THOISSEY
012P0012004500,0001-01-01,CRAZY-ROC ASSOCIATION DISSOUTE DANS MULTILOG,,01000,BOURG-EN-BRESSE
012P0012005013,0001-01-01,ASSOCIATI ASSOCIATION DISSOUTE DANS MULTILOG,,01800,RIGNIEUX-LE-FRANC
012P0012005030,0001-01-01,MOUSTACHE TREVOLTIENNE,000000,,
012P0012005040,0001-01-01,SOCIETE DE RECHERCHES ET DHISTOIRE DE VILETTE SUR AIN SORHIVIA, qui permettent decrire lhistoire de villette sur ain",Chez m. jacquin leon,Bellegarde
012P0012005051,0001-01-01,SECTION DEDUCATION PHYSIQUE ET DE GYMNASTIQUE VOLONTAIRE DE CRAS,chez Mme Pontarollo Nelly,01340,CRAS-SUR-REYSSOUZE
012P0012005080,0001-01-01,ASSOCIATION DES AMIS DU PARTI SOCIALISTE DES CANTONS DE BOURG EN  BRESSE,40 cours de verdun,01000,BOURG-EN-BRESSE
012P0012005088,0001-01-01,LA DIANE DE SONVILLE,Sonville,01560,SAINT-TRIVIER-DE-COURTES
012P0012005098,0001-01-01,COMITE DES FETES DAMBERIEUX EN DOMBES,Mairie,01330,AMBERIEUX-EN-DOMBES
012P0012005127,0001-01-01,LA RIVERAINE MIRIBELLANE,147 rue du rivage,01700,MIRIBEL
012P0012005153,0001-01-01,CLUB DE LAMITIE DE CHATILLON LA PALUD,Mairie,01320,CHATILLON-LA-PALUD
012P0012005156,0001-01-01,RUGBY CLU ASSOCIATION DISSOUTE DANS MULTILOG,,01160,PONT-DAIN
012P0012005232,0001-01-01,ENTENTE SPORTIVE TREFFORT-CUISIAT,mairie,01370,TREFFORT-CUISIAT
012P0012005233,0001-01-01,RODEO CARS CLUB BRESSAN,La foret,01290,CORMORANCHE-SUR-SAONE
012P0012005322,0001-01-01,AMICALE DU PERSONNEL DU PARC ORNITHOLOGIQUE DE LA DOMBES,014030,",Reserve de la dombes
012P0012005337,0001-01-01,AMICALE DU PERSONNEL DE L HOPITAL LOCAL DE MEXIMIEUX,Hopital local,01800,MEXIMIEUX
012P0012005340,0001-01-01,LA COMPAGNIE DES ARCHERS DE GORREVOD,salle de reunions,01190,GORREVOD
012P0012005402,0001-01-01,LES AMIS ASSOCIATION DISSOUTE DANS MULTILOG,,01400,CHATILLON-SUR-CHALARONNE
012P0012005416,0001-01-01,JEUNESSE ASSOCIATION DISSOUTE DANS MULTILOG,,01000,BOURG-EN-BRESSE
012P0012005426,0001-01-01,LE 3EME AGE DE LA COTIERE,Mairie,01700,MIRIBEL
012P0012005435,0001-01-01,ASSOCIATION POUR LA FORMATION ET LA PROMOTION DES ELEVES LABORANTINS A.F.P.E.L.,Centre hospitalier de bourg,01000,BOURG-EN-BRESSE
012P0012005473,0001-01-01,ASSOCIATI ASSOCIATION DISSOUTE DANS MULTILOG,,01000,BOURG-EN-BRESSE
012P0012005475,0001-01-01,ASSOCIATION DES SECOURISTES DE VIRIAT,mairie,01440,VIRIAT
012P0012005501,0001-01-01,LES AMIS DE LA CINQUANTE DEUX,"Bar le maginot,,
012P0012005519,0001-01-01,UNION COMMERCIALE ET ARTISANALE DE SAINT LAURENT SUR SAONE,Mairie,01620,SAINT-LAURENT-SUR-SAONE
012P0012005541,0001-01-01,FOYER SOCIO-EDUCATIF DU LYCEE DENSEIGNEMENT PROFESSIONNEL MIXTE,000000,,01000
012P0012005548,0001-01-01,PARA CLUB UNION NATIONALE DES PARACHUTISTES AIN  PARA CLUB  U.N.P. AIN,"Bel horizon,,01700
012P0012005557,0001-01-01,REAPPRENDRE A VIVRE,Les vignes,01310,MONTCET
012P0012005562,0001-01-01,CLUB DU TRICOTAGE,19 rue prevote,01000,BOURG-EN-BRESSE
012P0012005571,0001-01-01,AMICALE AGI SUD-EST BRESSE-DOMBES,Rue de lagriculture,01330,VILLARS-LES-DOMBES
012P0012005587,0001-01-01,LENTENTE DU BOIS DES MOINEAUX,013005,,
012P0012005589,0001-01-01,AMICALE DES INDEPENDANTS DE LA BRESSE,"Cafe au petit chatel,,01310
012P0012005598,0001-01-01,COMITE AGE DOR,021020,,
012P0012005600,0001-01-01,CERCLE SAINT GEORGES,"71 route de lyon,,01360
012P0012005602,0001-01-01,ASSOCIATION DE DEFENSE DES HABITANTS DE BEYNOST CONTRE TOUTE  FORME DE NUISANCE ET DE POLLUTION,Mairie,01700,BEYNOST
012P0012005610,0001-01-01,ASSOCIATI ASSOCIATION DISSOUTE DANS MULTILOG,,01990,BANEINS
012P0012005632,0001-01-01,FOOTBALL CLUB DU DESERT,Salle des societes,01320,SAINT-NIZIER-LE-DESERT
012P0012005645,0001-01-01,CLUB DE GYMNASTIQUE VOLONTAIRE,Mairie,01320,CHATILLON-LA-PALUD
012P0012005651,0001-01-01,PHOTO CLUB PONDINOIS,"A la halle de la mairie,,01160
012P0012005653,0001-01-01,CERCLE DE ASSOCIATION DISSOUTE DANS MULTILOG,,01160,PONT-DAIN
012P0012005695,0001-01-01,COMITE DANIMATION DES FETES DE MESSIMY,Salle des fetes,01480,MESSIMY-SUR-SAONE
012P0012005721,0001-01-01,GROUPE DETUDE POUR LINSERTION SOCIALE DES TRISOMIQUES,"13 rue jean-marie verne,,01000
012P0012005726,0001-01-01,ASSOCIATION AEROSTATIQUE DE LAIN,"Chez m. theolier,,
012P0012005762,0001-01-01,COLLEGE DEPARTEMENTAL DES CEINTURES NOIRES,023040,,01000
012P0012005766,0001-01-01,RAIDS ET MEHAREES,"Chez m. thiebaut,243,
012P0012005783,0001-01-01,FOYER SOCIO EDUCATIF DU COLLEGE DE THOISSEY,"College,,
012P0012005799,0001-01-01,CONSCRITS DE LA CLASSE EN 2,"Bar des sports,,
012P0012005811,0001-01-01,LOISIRS CLUB DU PROGRES,"8 avenue louis jourdan,,01000
012P0012005815,0001-01-01,AMICALE DES CONSCRITS DE SAINT LAURENT SUR SAONE DES CLASSES EN  DEUX ET TROIS,Mairie,01620,SAINT-LAURENT-SUR-SAONE
012P0012005818,0001-01-01,CLUB PHOTO DES OEUVRES SOCIALES DU PERSONNEL DES ORGANISMES DEPARTEMENTAUX DE CONSTRUCTION DE LAIN,"7 rue de la grenouillere,,01000
012P0012005824,0001-01-01,ASSOCIATI ASSOCIATION DISSOUTE DANS MULTILOG,,01190,PONT-DE-VAUX
012P0012005825,0001-01-01,AMICALE DES ANCIENS DE LESPERANCE BRESSANE,22 rue charles robin,01000,BOURG-EN-BRESSE
012P0012005838,0001-01-01,LESPOIR,"Le marillian,,
012P0012005841,0001-01-01,ASSOCIATION DE GYMNASTIQUE VOLONTAIRE DE SAINT ETIENNE SUR  CHALARONNE,Cafe chassiboud,01140,SAINT-ETIENNE-SUR-CHALARONNE
012P0012005861,0001-01-01,COMITE DANIMATION POUR LES FETES ET JEUX INTERVILLAGES DE SAINT ETIENNE SUR CHALARONNE,000000,,01140
012P0012005880,0001-01-01,ASSOCIATION PAROISSIALE DE REPLONGES,Presbytere,01750,REPLONGES
012P0012005889,0001-01-01,ASSOCIATI ASSOCIATION DISSOUTE DANS MULTILOG,,01000,BOURG-EN-BRESSE
012P0012005902,0001-01-01,AMICALE DES CLASSES EN 4,Mairie,01480,CHALEINS
012P0012005903,0001-01-01,TOUR DE LAIN PEDESTRE,Chez m. maitre gilbert,01310,MONTCET
012P0012005908,0001-01-01,ASSOCIATION DE DEFENSE DES ESPACES DE LIBERTE-CANTON DE  CHATILLON SUR CHALARONNE,Chez m. bobo j.p. retissinges,01290,BIZIAT
012P0012005920,0001-01-01,COMPAGNIE COALITION,"57,,01000
012P0012005923,0001-01-01,ASSOCIATION LOCALE DES USAGERS DU REMEMBREMENT,Chez m. juillard,01250,CORVEISSIAT
012P0012005938,0001-01-01,RADIO CLUB BRESSAN,"Cafe chez jo,,01000
012P0012005945,0001-01-01,ASSOCIATION DES ELEVES ET ANCIENS ELEVES DES CLASSES DE BREVETS  DE TECHNICIENS SUPERIEURS FABRICATION MECANIQUE DU LYCEE CARRIAT,"Lycee carriat,,01000
012P0012005959,0001-01-01,PING PONG NEUVILLOIS,Cafe chatelet,01400,NEUVILLE-LES-DAMES
012P0012005964,0001-01-01,LE CABION,La grange maman,01000,SAINT-DENIS-LES-BOURG
012P0012006002,0001-01-01,JOYEUSE BOULE DE MIONNAY,clos de boules,01390,MIONNAY
012P0012006026,0001-01-01,ASSOCIATION DEPARTEMENTALE POUR LINFORMATION SUR LE LOGEMENT A.D.I.L.,"Maison de lhabitat,,01000
012P0012006036,0001-01-01,CLUB 2 R REFLEXIONS REPUBLICAINES,Rue de leglise,01250,JOURNANS
012P0012006037,0001-01-01,COMITE DE BOURG EN BRESSE DU PARTI REPUBLICAIN,17 rue edgar quinet,01000,BOURG-EN-BRESSE
012P0012006044,0001-01-01,CLUB DES UTILISATEURS DU TI 99  4A DE LAIN,60 rue charles robin,01000,BOURG-EN-BRESSE
012P0012006049,0001-01-01,LES RANDONNEURS DE CORVEISSIAT,,01250,CORVEISSIAT
012P0012006051,0001-01-01,ASSOCIATION POUR LA RECHERCHE ET LENSEIGNEMENT CONCERNANT LES MALADIES NEUROMUSCULAIRES ET LES MALADIES DE LAPPAREIL LOCOMOTEUR,10 quai groboz,01000,BOURG-EN-BRESSE
012P0012006053,0001-01-01,ROTARY CLUB DE BELLEVILLE SUR SAONE,Castel de valrose,01090,MONTMERLE-SUR-SAONE
012P0012006063,0001-01-01,LES CAVETS DE BOHAS ET DE LA VALLEE DU SURAN,Les grandes vignes,01250,BOHAS-MEYRIAT-RIGNAT
012P0012006064,0001-01-01,LES COMMUNAUX,Le grand gour,01390,RANCE
012P0012006083,0001-01-01,BOULE DU FOUR,Mairie,01160,PONT-DAIN
012P0012006088,0001-01-01,COMITE DE SOUTIEN DE RADIO TONIC AIN,42 avenue du mail,01000,BOURG-EN-BRESSE
012P0012006097,0001-01-01,ASSOCIATION EQUESTRE DES VERMOTS,Les vermots,01330,AMBERIEUX-EN-DOMBES
012P0012006105,0001-01-01,LA BOULE DE SAINT MARTIN,"Cafe de saint martin,,
